Id,Year,New Or Old,Name,Address,Production Origin,Color,Fuel,Car Gearbox,Used (kilomet),Price
4312706,2020,Xe cũ,"Mercedes Benz GLC 200 4Matic",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,12000,1 Tỷ 959 Triệu
4307513,2021,Xe mới,"Nissan Almera EL 1.0 CVT",Hà Nội,Xe nhập khẩu,màu bạc,"máy xăng 1.0 L",số tự động,0,529 Triệu
4385607,2019,Xe cũ,"Mazda 3 1.5L Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,27000,619 Triệu
4401059,2016,Xe cũ,"Honda City 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 1.5 L",số tự động,68000,425 Triệu
4252240,2014,Xe cũ,"LandRover Range Rover Autobiography 5.0",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.0 L",số tự động,45000,4 Tỷ 679 Triệu
4400555,2008,Xe cũ,"Nissan Tiida 1.6 AT",Hà Nội,Xe nhập khẩu,màu vàng,"máy xăng 1.6 L",số tự động,86000,239 Triệu
4306776,2022,Xe mới,"Mercedes Benz GLC 200 4Matic",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,2 Tỷ 69 Triệu
4250438,2022,Xe mới,"Ford Ranger Wildtrak 2.0L 4x4 AT",TP HCM,Xe lắp ráp trong nước,màu cam,"máy dầu 2.0 L",số tự động,0,937 Triệu
3938137,2019,Xe cũ,"Mercedes Benz S class S450L Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 3.0 L",số tự động,10000,4 Tỷ 280 Triệu
4380024,2005,Xe cũ,"Toyota Hiace Van 2.5",Hưng Yên,Xe lắp ráp trong nước,màu xanh,"máy dầu 2.5 L",số tay,150000,138 Triệu
4152269,2021,Xe mới,"MG ZS Standard",Bình Dương,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,509 Triệu
4401039,2022,Xe cũ,"Hyundai SantaFe Cao cấp 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,6000,1 Tỷ 570 Triệu
4302505,2016,Xe cũ,"Mercedes Benz C class C300 AMG",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,45000,1 Tỷ 195 Triệu
2754502,2022,Xe mới,"VinFast Fadil Tiêu chuẩn 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu cam,"máy xăng 1.4 L",số tự động,0,352 Triệu
4298256,2014,Xe cũ,"Toyota RAV4 2.0 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,40000,960 Triệu
4266574,2022,Xe mới,"Honda Civic G 1.5 AT",Bình Dương,Xe nhập khẩu,màu xám,"máy xăng 1.5 L",số tự động,0,770 Triệu
4073341,2022,Xe mới,"Toyota Vios E CVT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,491 Triệu
4129031,2021,Xe mới,"Jeep Wrangler Rubicon 2.0 4x4 AT",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 2.0 L",số tự động,0,3 Tỷ 688 Triệu
4322935,2021,Xe mới,"Jeep Wrangler Sahara altitude",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,0,3 Tỷ 586 Triệu
4303068,2021,Xe mới,"Jeep Wrangler Sport 2.0 4x4 AT",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,0,3 Tỷ 356 Triệu
4386795,2019,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 2.0 L",số tự động,25000,2 Tỷ 370 Triệu
4324091,2008,Xe cũ,"Hyundai Grand Starex Van 2.5 MT",Hà Nội,Xe nhập khẩu,màu bạc,"máy dầu 2.5 L",số tay,22,299 Triệu
2052733,2022,Xe mới,"Toyota Corolla altis 1.8G",Nam Định,Xe nhập khẩu,màu đen,"máy xăng 1.8 L",số tự động,0,763 Triệu
3624263,2022,Xe mới,"Toyota Fortuner 2.4L 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu nâu,"máy dầu 2.4 L",số tự động,0,1 Tỷ 107 Triệu
3309012,2022,Xe mới,"VinFast Fadil Nâng cao 1.4 AT",Hà Nam,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,0,373 Triệu
4227571,2022,Xe mới,"MG ZS Luxury 1.5 AT 2WD",Vĩnh Phúc,Xe nhập khẩu,màu bạc,"máy xăng 1.5 L",số tự động,0,619 Triệu
4342154,2022,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",TP HCM,Xe nhập khẩu,màu đỏ,"máy dầu 2.0 L",số tự động,0,1 Tỷ 193 Triệu
4403988,2018,Xe cũ,"Mazda CX5 2.0 AT",Long An,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,38000,765 Triệu
3675593,2021,Xe mới,"Mitsubishi Attrage Premium 1.2 CVT",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,0,485 Triệu
4033343,2021,Xe mới,"Hyundai Accent 1.4 MT",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tay,0,467 Triệu
3537729,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu nâu,"máy dầu 2.2 L",số tự động,0,662 Triệu
4393761,2011,Xe cũ,"Porsche Cayenne 3.6 V6",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.6 L",số tự động,85000,1 Tỷ 680 Triệu
4224994,2019,Xe cũ,"Lexus RX 350",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,11000,4 Tỷ 90 Triệu
3437511,2022,Xe mới,"Suzuki XL7 1.5 AT",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,0,589 Triệu
3900611,2021,Xe mới,"Jeep Wrangler Rubicon 2.0 4x4 AT",TP HCM,Xe nhập khẩu,màu xám,"máy xăng 2.0 L",số tự động,0,3 Tỷ 688 Triệu
4296727,2021,Xe cũ,"Jeep Wrangler Sahara",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,3000,3 Tỷ 399 Triệu
4364328,2021,Xe cũ,"LandRover Range Rover SVAutobiography LWB 3.0 I6",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 3.0 L",số tự động,2000,13 Tỷ
4390425,2016,Xe cũ,"BMW 3 Series 320i",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 2.0 L",số tự động,40000,899 Triệu
4397268,2020,Xe cũ,"Mazda CX5 2.0 Luxury",Hải Dương,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,30000,795 Triệu
4352419,2016,Xe cũ,"Mercedes Benz S class S400L",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 3.0 L",số tự động,22000,2 Tỷ 650 Triệu
4383918,2017,Xe cũ,"Mercedes Benz C class C250 Exclusive",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 199 Triệu
4355574,2017,Xe cũ,"Toyota Fortuner 2.4G 4x2 MT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 2.4 L",số tay,50000,810 Triệu
4342119,2022,Xe mới,"Ford Explorer Limited 2.3L EcoBoost",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.3 L",số tự động,0,2 Tỷ 366 Triệu
4282614,2019,Xe cũ,"Ford Ranger Wildtrak 2.0L 4x4 AT",TP HCM,Xe nhập khẩu,màu đen,"máy dầu 2.0 L",số tự động,52000,870 Triệu
4301319,2022,Xe mới,"Hyundai Creta Đặc biệt 1.5 AT",Đồng Nai,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,0,670 Triệu
4328752,2022,Xe mới,"VinFast Fadil Tiêu chuẩn 1.4 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,342 Triệu
4376130,2020,Xe cũ,"LandRover Range Rover Evoque R-Dynamic S",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 2.0 L",số tự động,6800,2 Tỷ 980 Triệu
3520778,2022,Xe mới,"Ford Ranger Limited 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy dầu 2.0 L",số tự động,0,750 Triệu
4125949,2021,Xe mới,"Mitsubishi Triton Athlete 4x2 AT Mivec",TP HCM,Xe nhập khẩu,màu cam,"máy dầu 2.4 L",số tự động,0,760 Triệu
4302531,2016,Xe cũ,"Audi A8 L V6 3.0 TFSI",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,40000,2 Tỷ 880 Triệu
4009599,2022,Xe mới,"Suzuki Carry Pro",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tay,0,308 Triệu
4380417,2022,Xe mới,"Hyundai Creta Tiêu chuẩn 1.5 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,620 Triệu
4380485,2017,Xe cũ,"Audi Q5 2.0 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,50000,1 Tỷ 779 Triệu
4350454,2017,Xe cũ,"BMW X2 sDrive20i M Sport X",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,20000,1 Tỷ 399 Triệu
4156382,2022,Xe mới,"Toyota Fortuner 2.4G 4x2 AT Legender",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.4 L",số tự động,0,1 Tỷ 145 Triệu
3572992,2022,Xe mới,"Honda City RS 1.5 AT",Đồng Nai,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.5 L",số tự động,0,599 Triệu
4227105,2022,Xe mới,"Honda CRV L",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy xăng 1.5 L",số tự động,0,1 Tỷ 48 Triệu
4372596,2022,Xe mới,"Suzuki Super Carry Van Blind Van",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.0 L",số tay,0,293 Triệu
4303370,2021,Xe cũ,"Hyundai SantaFe Cao cấp 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,9000,1 Tỷ 499 Triệu
4356059,2022,Xe mới,"Ford Explorer Limited 2.3L EcoBoost",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 2.3 L",số tự động,0,2 Tỷ 366 Triệu
4307022,2022,Xe mới,"Toyota Corolla Cross 1.8V",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 1.8 L",số tự động,0,830 Triệu
4298743,2021,Xe cũ,"VinFast Lux A 2.0 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,8000,775 Triệu
4406355,2022,Xe cũ,"Hyundai Accent 1.4 AT",Đồng Nai,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,5800,546 Triệu
4338557,2019,Xe cũ,"Toyota Vios 1.5G",Hà Nội,Xe lắp ráp trong nước,màu cát,"máy xăng 1.5 L",số tự động,58000,515 Triệu
4310692,2022,Xe mới,"Toyota Avanza Premio 1.5 AT",Hà Nội,Xe nhập khẩu,màu bạc,"máy xăng 1.5 L",số tự động,0,588 Triệu
4292586,2021,Xe mới,"BMW 5 Series 530i M Sport",Khánh Hòa,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,0,3 Tỷ 289 Triệu
4338873,2022,Xe mới,"Ford Territory",TP HCM,Xe nhập khẩu,màu cát,"máy xăng",số tự động,0,700 Triệu
4270251,2004,Xe cũ,"Hyundai Porter",Hải Dương,Xe nhập khẩu,màu xanh,"máy dầu",số tay,12000,160 Triệu
3762698,2022,Xe mới,"Honda CRV G",Bà Rịa Vũng Tàu,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,0,1 Tỷ 48 Triệu
4399009,2009,Xe cũ,"Kia Carnival GS 2.5 AT",Đồng Nai,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.5 L",số tự động,100000,245 Triệu
4320635,2014,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.5 L",số tự động,79000,715 Triệu
4328028,2022,Xe mới,"Mercedes Benz GLC 200",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,0,1 Tỷ 810 Triệu
4306598,2021,Xe mới,"RAM 1500 Longhorn 5.7L 4x4 AT",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng 5.7 L",số tự động,0,5 Tỷ 950 Triệu
4307423,2011,Xe cũ,"Mercedes Benz C class C250",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.8 L",số tự động,60000,495 Triệu
4347468,2021,Xe cũ,"Kia Cerato 2.0 AT Premium",Phú Thọ,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,12000,655 Triệu
4262043,2013,Xe cũ,"Toyota Camry 2.5Q",Cần Thơ,Xe lắp ráp trong nước,màu vàng,"máy xăng 2.5 L",số tự động,111000,665 Triệu
4342509,2013,Xe cũ,"LandRover Range Rover Evoque Dynamic",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,50000,1 Tỷ 90 Triệu
4344150,2010,Xe cũ,"Lexus LX 570",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.7 L",số tự động,90000,2 Tỷ 650 Triệu
2267738,2021,Xe mới,"Mercedes Benz GLB 35 4Matic",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,0,2 Tỷ 849 Triệu
4304534,2022,Xe mới,"Peugeot 3008 GT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,0,1 Tỷ 229 Triệu
4306438,2022,Xe mới,"Hyundai Creta Tiêu chuẩn 1.5 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,0,620 Triệu
4331879,2021,Xe cũ,"Mercedes Benz E class E300 AMG",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,1000,2 Tỷ 950 Triệu
4343780,2020,Xe cũ,"Kia Cerato 2.0 AT Premium",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,50000,620 Triệu
4358312,2019,Xe cũ,"Ford Ranger XLS 2.2L 4x2 MT",TP HCM,Xe nhập khẩu,màu bạc,"máy dầu 2.2 L",số tay,73000,635 Triệu
4391224,2022,Xe mới,"Ford Transit Limousine",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.2 L",số tay,0,955 Triệu
4347940,2019,Xe cũ,"Hyundai Elantra Sport 1.6 AT",Cần Thơ,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,59000,645 Triệu
3328908,2022,Xe mới,"Ford Ranger Limited 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.0 L",số tự động,0,779 Triệu
4389483,2014,Xe cũ,"Mercedes Benz CLA class CLA 250 4Matic",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,78000,845 Triệu
124690,2022,Xe mới,"Toyota Camry 2.0Q",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,0,1 Tỷ 185 Triệu
4401321,2018,Xe cũ,"Hyundai SantaFe Premium 2.4L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.4 L",số tự động,45000,889 Triệu
4258111,2022,Xe mới,"Mazda CX5 Deluxe 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng",số tự động,0,834 Triệu
4379496,2018,Xe cũ,"Mercedes Benz C class C200",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,50000,1 Tỷ 150 Triệu
3616146,2021,Xe mới,"Hyundai Elantra 2.0 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,689 Triệu
4386025,2015,Xe cũ,"LandRover Range Rover HSE 3.0",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,55000,3 Tỷ 750 Triệu
4410826,2016,Xe cũ,"Toyota Prado TXL 2.7L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.7 L",số tự động,80000,1 Tỷ 650 Triệu
3265504,2022,Xe mới,"VinFast Lux A 2.0 Cao cấp",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,0,1 Tỷ 74 Triệu
3000391,2022,Xe mới,"Mazda 3 2.0L Sport Signature Premium",Lâm Đồng,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,0,799 Triệu
4324215,2018,Xe cũ,"Mercedes Benz C class C200",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,33000,1 Tỷ 160 Triệu
4366767,2019,Xe cũ,"Mercedes Benz S class S450L",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 3.0 L",số tự động,19000,3 Tỷ 659 Triệu
4394279,2013,Xe cũ,"Honda CRV 2.4 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.4 L",số tự động,70000,599 Triệu
4312644,2014,Xe cũ,"Mercedes Benz Vito 111 CDI Van",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.1 L",số tay,44000,439 Triệu
4310148,2019,Xe cũ,"Lexus ES 250",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 2.5 L",số tự động,19000,2 Tỷ 390 Triệu
3409027,2021,Xe mới,"Mitsubishi Xpander Cross 1.5 AT",Hà Nội,Xe nhập khẩu,màu cam,"máy xăng 1.5 L",số tự động,0,670 Triệu
4378603,2019,Xe cũ,"Mazda 2 Luxury",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,29000,488 Triệu
4406159,2019,Xe cũ,"Hyundai Elantra 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,42000,613 Triệu
4325146,2022,Xe cũ,"Ford Explorer Limited 2.3L EcoBoost",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 2.3 L",số tự động,2000,2 Tỷ 345 Triệu
4333858,2022,Xe mới,"Hyundai i10 1.2 AT",Thanh Hóa,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.25 L",số tự động,0,447 Triệu
4357648,2021,Xe mới,"Isuzu MU-X B7 1.9 4X2 MT",TP HCM,Xe nhập khẩu,màu bạc,"máy dầu 1.9 L",số tay,0,770 Triệu
4229088,2022,Xe mới,"MG 5 Luxury",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng",số tự động,0,579 Triệu
4292610,2021,Xe mới,"BMW X5 xDrive40i xLine",Khánh Hòa,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,4 Tỷ 239 Triệu
4310521,2022,Xe mới,"VinFast Lux A 2.0 Cao cấp",TP HCM,Xe lắp ráp trong nước,màu xám,"máy xăng 2.0 L",số tự động,0,1 Tỷ 74 Triệu
4054744,2022,Xe mới,"Toyota Prado VX 2.7L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.7 L",số tự động,0,2 Tỷ 588 Triệu
4378473,2022,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",TP HCM,Xe nhập khẩu,màu xanh,"máy dầu 2.0 L",số tự động,0,1 Tỷ 163 Triệu
4013684,2022,Xe mới,"Mercedes Benz S class New S450",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,5 Tỷ 99 Triệu
4294437,2022,Xe mới,"Toyota Corolla altis 1.8V",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.8 L",số tự động,0,765 Triệu
4284132,2022,Xe mới,"Toyota Vios E 1.5 MT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tay,0,483 Triệu
4394671,2020,Xe cũ,"Mitsubishi Attrage 1.2 CVT",Đà Nẵng,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,14000,430 Triệu
4142550,2021,Xe mới,"Mitsubishi Xpander 1.5 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,630 Triệu
4403227,2022,Xe mới,"Mercedes Benz GLC 300 4Matic",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,2 Tỷ 569 Triệu
4347020,2020,Xe cũ,"VinFast Lux A 2.0 Plus 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,20000,748 Triệu
4392174,2012,Xe cũ,"Toyota Camry 2.4G",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.4 L",số tự động,100000,509 Triệu
4409387,2014,Xe cũ,"Mercedes Benz GLK Class GLK250 4Matic",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,69000,889 Triệu
4336072,2021,Xe cũ,"VinFast Lux SA 2.0 Premium 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,14000,1 Tỷ 190 Triệu
4293532,2020,Xe cũ,"BMW X4 xDrive20i M Sport",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,14000,2 Tỷ 850 Triệu
4373654,2021,Xe cũ,"Toyota Rush 1.5S AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,20000,650 Triệu
3949034,2020,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,17000,2 Tỷ 480 Triệu
4184882,2022,Xe mới,"Kia Seltos Deluxe 1.4 AT",An Giang,Xe lắp ráp trong nước,màu đen,"máy xăng 1.4 L",số tự động,0,634 Triệu
4335500,2008,Xe cũ,"Mercedes Benz GL 320 bluetech",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu",số tự động,150000,899 Triệu
4237542,2016,Xe cũ,"Rolls Royce Ghost Series II",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 6.6 L",số tự động,10000,18 Tỷ 999 Triệu
4316771,2022,Xe mới,"Toyota Innova E 2.0 MT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tay,0,755 Triệu
4386282,2012,Xe cũ,"Hyundai Accent 1.4 AT",Lâm Đồng,Xe nhập khẩu,màu trắng,"máy xăng 1.4 L",số tự động,88000,338 Triệu
4345449,2010,Xe cũ,"Mercedes Benz GLK Class GLK300 4Matic",Bình Dương,Xe lắp ráp trong nước,màu trắng,"máy xăng 3.0 L",số tự động,133000,545 Triệu
4272030,2018,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,37000,1 Tỷ 768 Triệu
4390793,2022,Xe mới,"Kia Carnival Premium 2.2D",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,0,1 Tỷ 389 Triệu
4398844,2020,Xe cũ,"Mercedes Benz GLC 200 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,30000,1 Tỷ 999 Triệu
4278083,2022,Xe mới,"Subaru Forester 2.0i-L",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,0,899 Triệu
3691915,2022,Xe mới,"Mazda CX8 Luxury",Thanh Hóa,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.5 L",số tự động,0,1 Tỷ 69 Triệu
203337,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu nâu,"máy dầu 2.2 L",số tự động,0,662 Triệu
4274182,2017,Xe cũ,"Lexus RX 350",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 3.5 L",số tự động,50000,3 Tỷ 300 Triệu
4364956,2022,Xe mới,"Ford Everest Titanium 2.0L 4x4 AT",TP HCM,Xe nhập khẩu,màu đen,"máy dầu 2.0 L",số tự động,0,1 Tỷ 381 Triệu
3868591,2022,Xe mới,"Honda City RS 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.5 L",số tự động,0,579 Triệu
3710422,2020,Xe cũ,"Mercedes Benz GLE Class GLE 450 4Matic",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,17000,4 Tỷ 240 Triệu
2986882,2021,Xe mới,"Toyota Fortuner 2.4G 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.4 L",số tự động,0,1 Tỷ 80 Triệu
3861984,2022,Xe mới,"Toyota Corolla Cross 1.8HV",TP HCM,Xe nhập khẩu,màu trắng,"xe hybrid 1.8 L",số tự động,0,944 Triệu
4286656,2022,Xe mới,"Toyota Corolla altis 1.8HEV",Hà Nội,Xe nhập khẩu,màu đỏ,"xe hybrid 1.8 L",số tự động,0,860 Triệu
3568734,2020,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,12000,2 Tỷ 350 Triệu
4408415,2019,Xe cũ,"Kia Cerato 1.6 AT Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,40000,590 Triệu
4398190,2018,Xe cũ,"Mercedes Benz C class C300 AMG",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,45000,1 Tỷ 289 Triệu
4411018,2012,Xe cũ,"Ford Ranger XLT 2.2L 4x4 MT",Hà Nội,Xe nhập khẩu,màu xanh,"máy dầu 2.2 L",số tay,15000,390 Triệu
4356041,2012,Xe cũ,"LandRover Range Rover Evoque Dynamic",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,60000,985 Triệu
