price, origin,condition,carType,km,carColor,interiorColor,carDoor,carSeat,gear,wheelDrive,carMaker,yearsManufacturing,capacity,carEngine
725.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,28000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2020,2.4,Dầu
450.0,Nhập khẩu,Xe mới,Hatchback,0,Cam,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2022,1.2,Xăng
330.0,Nhập khẩu,Xe đã dùng,Sedan,82000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Nissan,2009,2.0,Xăng
5900.0,Nhập khẩu,Xe đã dùng,SUV,20000,Đỏ,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Porsche,2020,2.9,Xăng
740.0,Lắp ráp trong nước,Xe đã dùng,SUV,47500,Trắng,Kem,5,8.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2016,2.7,Xăng
1345.0,Lắp ráp trong nước,Xe đã dùng,SUV,13000,Đỏ,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2021,2.5,Xăng
1010.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,22000,Cam,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Toyota,2020,2.8,Dầu
469.0,Nhập khẩu,Xe đã dùng,SUV,90000,Trắng,Ghi,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2008,3.8,Xăng
937.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Đen,Kem,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
1890.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2019,2.0,Xăng
2750.0,Nhập khẩu,Xe đã dùng,SUV,60000,Trắng,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2016,3.0,Xăng
583.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2019,1.6,Xăng
270.0,Lắp ráp trong nước,Xe đã dùng,SUV,110000,Vàng,Kem,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Ford,2008,2.6,Xăng
309.0,Nhập khẩu,Xe đã dùng,Sedan,102000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Luxgen,2016,3.0,Xăng
1119.0,Lắp ráp trong nước,Xe mới,SUV,0,Đỏ,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Peugeot,2022,1.6,Xăng
1048.0,Lắp ráp trong nước,Xe mới,SUV,0,Xanh,Đỏ,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2022,1.5,Xăng
635.0,Lắp ráp trong nước,Xe đã dùng,SUV,0,Trắng,Kem,5,8.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2016,2.7,Xăng
698.0,Lắp ráp trong nước,Xe đã dùng,Sedan,55000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2017,2.0,Xăng
7580.0,Nhập khẩu,Xe đã dùng,SUV,45000,Ghi,Nâu,5,4.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2016,5.0,Xăng
1350.0,Lắp ráp trong nước,Xe đã dùng,Sedan,51000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2018,2.0,Xăng
4350.0,Lắp ráp trong nước,Xe đã dùng,Sedan,9000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2020,3.0,Xăng
599.0,Nhập khẩu,Xe đã dùng,Hatchback,20000,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,1.5,Xăng
4060.0,Nhập khẩu,Xe mới,SUV,0,Đen,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Toyota,2021,3.4,Xăng
370.0,Lắp ráp trong nước,Xe đã dùng,Sedan,98000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2010,2.3,Xăng
765.0,Lắp ráp trong nước,Xe đã dùng,Sedan,21000,Đen,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",VinFast,2019,2.0,Xăng
1160.0,Lắp ráp trong nước,Xe đã dùng,Sedan,33000,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2018,2.0,Xăng
615.0,Lắp ráp trong nước,Xe đã dùng,Sedan,25689,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2020,1.6,Xăng
425.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Bạc,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2011,1.8,Xăng
680.0,Nhập khẩu,Xe mới,SUV,0,Cam,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2022,1.5,Xăng
1050.0,Nhập khẩu,Xe đã dùng,SUV,80000,Đỏ,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2010,3.5,Xăng
1439.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2021,1.5,Xăng
430.0,Lắp ráp trong nước,Xe mới,Hatchback,0,Xanh,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2022,1.25,Xăng
765.0,Nhập khẩu,Xe mới,Sedan,0,Xanh,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
1470.0,Nhập khẩu,Xe đã dùng,Sedan,30000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Audi,2017,1.8,Xăng
539.0,Lắp ráp trong nước,Xe đã dùng,Sedan,27000,Nâu,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,1.5,Xăng
5790.0,Nhập khẩu,Xe đã dùng,SUV,14400,Nâu,Kem,5,4.0,Số tự động,"4WD,Dẫn động 4 bánh",LandRover,2020,3.0,Xăng
188.0,Lắp ráp trong nước,Xe đã dùng,Crossover,160000,Bạc,Kem,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2007,2.0,Xăng
770.0,Nhập khẩu,Xe mới,Sedan,0,Bạc,Ghi,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2022,1.5,Xăng
5950.0,Nhập khẩu,Xe đã dùng,SUV,4600,Trắng,Nhiều màu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2020,3.0,Xăng
579.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,13000,Bạc,Xám,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2019,2.5,Dầu
618.0,Lắp ráp trong nước,Xe đã dùng,SUV,15000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2021,1.5,Xăng
85.0,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,100000,Đỏ,Đỏ,5,2.0,Số tay,"FWD,Dẫn động cầu trước",Chevrolet,2010,0.8,Xăng
590.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Isuzu,2021,1.9,Dầu
665.0,Lắp ráp trong nước,Xe đã dùng,Sedan,38000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2018,2.0,Xăng
624.0,Lắp ráp trong nước,Xe mới,Crossover,0,Cam,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2022,1.5,Xăng
155.0,Lắp ráp trong nước,Xe đã dùng,Crossover,90000,Bạc,Ghi,5,7.0,Số tay,"FWD,Dẫn động cầu trước",Chevrolet,2009,2.0,Xăng
3999.0,Nhập khẩu,Xe đã dùng,SUV,57600,Trắng,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Porsche,2019,3.0,Xăng
695.0,Lắp ráp trong nước,Xe đã dùng,SUV,0,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2016,2.0,Xăng
2050.0,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2021,1.5,Xăng
1150.0,Nhập khẩu,Xe đã dùng,SUV,22000,Đen,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Toyota,2020,2.7,Xăng
3900.0,Nhập khẩu,Xe đã dùng,Van/Minivan,30000,Đen,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,3.5,Xăng
639.0,Lắp ráp trong nước,Xe mới,Sedan,0,Xanh,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2022,1.6,Xăng
1990.0,Nhập khẩu,Xe đã dùng,Sedan,40000,Trắng,Kem,5,4.0,Số tự động,"RFD,Dẫn động cầu sau",Porsche,2010,3.6,Xăng
1340.0,Lắp ráp trong nước,Xe mới,SUV,0,Đen,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Hyundai,2022,2.2,Dầu
589.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,28000,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2018,2.5,Xăng
2950.0,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2022,2.0,Xăng
750.0,Lắp ráp trong nước,Xe đã dùng,Sedan,20000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2020,2.0,Xăng
1083.0,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2022,1.5,Xăng
840.0,Nhập khẩu,Xe đã dùng,SUV,0,Nâu,Nâu,5,8.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2016,2.7,Xăng
2480.0,Nhập khẩu,Xe đã dùng,SUV,97000,Bạc,Đen,5,8.0,Số tự động,"AWD,4 bánh toàn thời gian",Toyota,2014,4.6,Xăng
4399.0,Nhập khẩu,Xe đã dùng,SUV,30000,Xám,Kem,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",BMW,2020,3.0,Xăng
835.0,Nhập khẩu,Xe đã dùng,Sedan,120000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",BMW,2010,3.0,Xăng
849.0,Lắp ráp trong nước,Xe mới,Crossover,0,Cam,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Peugeot,2022,1.2,Xăng
525.0,Nhập khẩu,Xe đã dùng,Sedan,0,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2010,2.5,Xăng
426.0,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,Màu khác,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2022,1.4,Xăng
352.0,Lắp ráp trong nước,Xe mới,Hatchback,0,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",VinFast,2022,1.4,Xăng
397.0,Nhập khẩu,Xe đã dùng,Sedan,85000,Bạc,Màu khác,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2013,1.8,Xăng
2499.0,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2021,2.0,Xăng
5899.0,Nhập khẩu,Xe đã dùng,SUV,11000,Đen,Kem,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2021,3.0,Xăng
3050.0,Nhập khẩu,Xe đã dùng,SUV,38000,Trắng,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2015,3.0,Xăng
738.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,26000,Xám,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2021,2.4,Dầu
520.0,Lắp ráp trong nước,Xe đã dùng,SUV,42000,Vàng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2018,1.0,Xăng
475.0,Lắp ráp trong nước,Xe mới,Truck,0,Trắng,Nâu,2,3.0,Số tay,"RFD,Dẫn động cầu sau",Isuzu,2021,2.5,Dầu
1270.0,Lắp ráp trong nước,Xe đã dùng,SUV,28000,Đỏ,Kem,5,6.0,Số tự động,"AWD,4 bánh toàn thời gian",Kia,2021,2.2,Dầu
325.0,Lắp ráp trong nước,Xe đã dùng,Sedan,68000,Bạc,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2014,1.5,Xăng
520.0,Nhập khẩu,Xe đã dùng,SUV,120000,Xanh,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2005,3.3,Xăng
468.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,80000,Đỏ,Ghi,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2013,2.2,Dầu
199.0,Lắp ráp trong nước,Xe đã dùng,SUV,80000,Cát,Kem,5,8.0,Số tay,"FWD,Dẫn động cầu trước",Mitsubishi,2008,2.4,Xăng
836.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,9000,Trắng,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Mitsubishi,2021,2.4,Dầu
370.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,38000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",VinFast,2019,1.4,Xăng
935.0,Lắp ráp trong nước,Xe đã dùng,Sedan,48000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2016,2.0,Xăng
1030.0,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,Màu khác,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2022,2.5,Xăng
5600.0,Nhập khẩu,Xe đã dùng,SUV,30000,Trắng,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Porsche,2018,3.0,Xăng
940.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xám,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Nissan,2022,2.3,Dầu
485.0,Lắp ráp trong nước,Xe đã dùng,Sedan,90000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2010,1.8,Xăng
132.0,Nhập khẩu,Xe đã dùng,Van/Minivan,80000,Bạc,Ghi,4,6.0,Số tay,"RFD,Dẫn động cầu sau",Hyundai,2004,2.5,Dầu
229.0,Nhập khẩu,Xe đã dùng,Sedan,89000,Bạc,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2009,1.4,Xăng
365.0,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Bạc,Kem,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2015,2.0,Xăng
1266.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,42000,Xanh,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2019,2.0,Dầu
469.0,Lắp ráp trong nước,Xe đã dùng,Sedan,3,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2018,1.5,Xăng
1326.0,Nhập khẩu,Xe đã dùng,SUV,59000,Đen,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Volkswagen,2019,2.0,Xăng
1739.0,Nhập khẩu,Xe đã dùng,SUV,30000,Đen,Ghi,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Ford,2018,2.3,Xăng
1200.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.0,Dầu
368.0,Nhập khẩu,Xe đã dùng,Sedan,70000,Trắng,Kem,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2014,1.4,Xăng
515.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Nâu,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2010,1.8,Xăng
342.0,Lắp ráp trong nước,Xe mới,Hatchback,0,Trắng,Màu khác,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",VinFast,2022,1.4,Xăng
440.0,Nhập khẩu,Xe đã dùng,Sedan,3000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2021,1.2,Xăng
629.0,Lắp ráp trong nước,Xe đã dùng,Crossover,30000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2019,2.0,Xăng
1520.0,Lắp ráp trong nước,Xe đã dùng,Sedan,60000,Đen,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2018,2.0,Xăng
588.0,Lắp ráp trong nước,Xe đã dùng,Sedan,300,Bạc,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.5,Xăng
439.0,Lắp ráp trong nước,Xe đã dùng,Sedan,60000,Xanh,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2014,2.0,Xăng
749.0,Lắp ráp trong nước,Xe mới,Sedan,0,Xanh,Nhiều màu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2022,1.5,Xăng
465.0,Lắp ráp trong nước,Xe đã dùng,SUV,99000,Trắng,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2014,3.0,Xăng
554.0,Lắp ráp trong nước,Xe mới,Crossover,0,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2022,1.5,Xăng
8480.0,Nhập khẩu,Xe đã dùng,SUV,50000,Đen,Nâu,5,4.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2018,5.7,Xăng
488.0,Lắp ráp trong nước,Xe đã dùng,Sedan,28000,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,1.5,Xăng
1671.0,Nhập khẩu,Xe mới,Sedan,0,Đỏ,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",BMW,2022,2.0,Xăng
589.0,Nhập khẩu,Xe mới,SUV,0,Cam,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Suzuki,2022,1.5,Xăng
890.0,Nhập khẩu,Xe đã dùng,SUV,10000,Đỏ,Đen,5,5.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2020,3.2,Xăng
1185.0,Nhập khẩu,Xe mới,Sedan,0,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,2.0,Xăng
535.0,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2022,1.4,Xăng
1469.0,Lắp ráp trong nước,Xe đã dùng,Sedan,20000,Đỏ,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2019,2.0,Xăng
690.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,50000,Bạc,Ghi,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2018,2.4,Dầu
230.0,Lắp ráp trong nước,Xe đã dùng,Sedan,13000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2003,3.0,Xăng
368.0,Lắp ráp trong nước,Xe đã dùng,Crossover,120000,Vàng,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2009,2.4,Xăng
625.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2022,2.4,Dầu
1118.0,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2022,1.5,Xăng
1202.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,Nhiều màu,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
468.0,Lắp ráp trong nước,Xe mới,Sedan,0,Cát,Kem,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Toyota,2022,1.5,Xăng
565.0,Lắp ráp trong nước,Xe mới,Sedan,0,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.5,Xăng
650.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Cát,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.2,Dầu
449.0,Lắp ráp trong nước,Xe đã dùng,Sedan,45000,Vàng,Kem,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Toyota,2020,1.5,Xăng
565.0,Lắp ráp trong nước,Xe đã dùng,SUV,65000,Bạc,Kem,5,8.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2012,2.7,Xăng
999.0,Nhập khẩu,Xe đã dùng,Sedan,80000,Trắng,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Lexus,2008,4.6,Xăng
811.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Xanh,Màu khác,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
325.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,45000,Đỏ,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2017,1.25,Xăng
585.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2022,1.5,Xăng
1412.0,Nhập khẩu,Xe mới,SUV,0,Xanh,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
640.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2022,3.0,Xăng
775.0,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,49000,Vàng,Kem,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2016,3.3,Xăng
550.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,65000,Xanh,Nhiều màu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2015,2.2,Dầu
342.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,80000,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Suzuki,2014,1.4,Xăng
565.0,Lắp ráp trong nước,Xe đã dùng,Sedan,5800,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2022,1.4,Xăng
555.0,Nhập khẩu,Xe đã dùng,Sedan,88000,Đỏ,Nâu,0,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2018,2.2,Xăng
2366.0,Nhập khẩu,Xe mới,SUV,0,Đen,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Ford,2021,2.3,Xăng
589.0,Lắp ráp trong nước,Xe đã dùng,Sedan,30000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2018,1.5,Xăng
570.0,Lắp ráp trong nước,Xe đã dùng,Sedan,41236,Xanh,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2019,1.8,Xăng
375.0,Nhập khẩu,Xe mới,Sedan,0,Trắng,Đen,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Mitsubishi,2022,1.2,Xăng
666.0,Nhập khẩu,Xe đã dùng,Crossover,45000,Vàng,Nâu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2009,2.7,Xăng
515.0,Lắp ráp trong nước,Xe đã dùng,SUV,61000,Đen,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2015,3.0,Xăng
950.0,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2022,2.0,Xăng
3350.0,Lắp ráp trong nước,Xe đã dùng,Sedan,60000,Xanh,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2018,3.0,Xăng
435.0,Nhập khẩu,Xe mới,Hatchback,0,Đỏ,Ghi,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2022,1.2,Xăng
620.0,Nhập khẩu,Xe đã dùng,Hatchback,25000,Vàng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,1.5,Xăng
405.0,Lắp ráp trong nước,Xe đã dùng,Sedan,19000,Xám,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Nissan,2019,1.5,Xăng
565.0,Nhập khẩu,Xe đã dùng,Sedan,98000,Kem,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",BMW,2012,2.0,Xăng
755.0,Lắp ráp trong nước,Xe đã dùng,Sedan,2000,Trắng,Nhiều màu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2022,2.0,Xăng
1140.0,Nhập khẩu,Xe mới,SUV,0,Đen,Đen,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.0,Dầu
1050.0,Lắp ráp trong nước,Xe đã dùng,Crossover,32000,Đỏ,Xám,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Toyota,2019,2.5,Dầu
825.0,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,Nâu,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2022,2.0,Xăng
515.0,Lắp ráp trong nước,Xe đã dùng,SUV,60000,Đen,Kem,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2016,2.0,Xăng
408.0,Lắp ráp trong nước,Xe đã dùng,Sedan,52000,Trắng,Ghi,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Chevrolet,2016,1.8,Xăng
638.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2022,2.4,Dầu
555.0,Nhập khẩu,Xe đã dùng,SUV,60000,Đen,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2009,2.5,Xăng
939.0,Nhập khẩu,Xe đã dùng,Sedan,35000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",BMW,2016,2.0,Xăng
670.0,Nhập khẩu,Xe mới,Crossover,0,Xanh,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2022,1.5,Xăng
785.0,Lắp ráp trong nước,Xe đã dùng,Crossover,39000,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2017,1.6,Xăng
648.0,Nhập khẩu,Xe mới,SUV,0,Bạc,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2022,1.5,Xăng
1250.0,Lắp ráp trong nước,Xe đã dùng,Sedan,36000,Xanh,Đỏ,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,2.0,Xăng
720.0,Nhập khẩu,Xe mới,SUV,0,Cát,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
