address,area,price,floor,room,buildingLine
" Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",42m2,"5,5 tỷ ",---,---,---
" Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",30m2,"2,6 tỷ ",2,3,---
" Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",32m2,"3,35 tỷ ",---,---,---
" Phố Chợ Khâm Thiên, Phường Trung Phụng, Quận Đống Đa, Hà Nội",26m2,"2,6 tỷ ",2,4,---
" Đường Đê La Thành, Phường Giảng Võ, Quận Ba Đình, Hà Nội",35m2,"3,6 tỷ ",2,4,---
" Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",48m2,"5,68 tỷ ",---,---,---
" Phố Giảng Võ, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",39m2,"3,9 tỷ ",3,3,---
" Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",40m2,"4,3 tỷ ",---,---,---
" Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",52m2,"7,5 tỷ ",6,5,---
" Đường Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",40m2,"2,85 tỷ ",1,1,3m
" Đường Tây Sơn 2, Phường Trung Liệt, Quận Đống Đa, Hà Nội",32m2,"4,2 tỷ ",4,5,3m
" Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",89m2,27 tỷ ,6,7,---
" Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",62m2,16 tỷ ,16,10,---
" Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",42m2,"5,5 tỷ ",---,---,---
" Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",30m2,"2,6 tỷ ",2,3,---
" Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",32m2,"3,35 tỷ ",---,---,---
" Phố Chợ Khâm Thiên, Phường Trung Phụng, Quận Đống Đa, Hà Nội",26m2,"2,6 tỷ ",2,4,---
" Đường Đê La Thành, Phường Giảng Võ, Quận Ba Đình, Hà Nội",35m2,"3,6 tỷ ",2,4,---
" Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",48m2,"5,68 tỷ ",---,---,---
" Phố Giảng Võ, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",39m2,"3,9 tỷ ",3,3,---
" Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",40m2,"4,3 tỷ ",---,---,---
" Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",52m2,"7,5 tỷ ",6,5,---
" Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",46m2,"5,9 tỷ ",---,---,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",52m2,"7,5 tỷ ",4,4,4m
" Phố Vũ Thạnh, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",48m2,"7,3 tỷ ",5,5,---
" Phố Khương Trung mới, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",55m2,"8,2 tỷ ",4,5,4m
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",34m2,"4,4 tỷ ",3,5,2m
" Đường Đào Tấn, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",49m2,"5,9 tỷ ",4,5,---
" Đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",130m2,"18,5 tỷ ",---,---,---
" Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",48m2,"5,68 tỷ ",---,---,---
" Phố Giảng Võ, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",39m2,"3,9 tỷ ",3,3,---
" Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",40m2,"4,3 tỷ ",---,---,---
" Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",52m2,"7,5 tỷ ",6,5,---
" Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",46m2,"5,9 tỷ ",---,---,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",52m2,"7,5 tỷ ",4,4,4m
" Phố Vũ Thạnh, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",48m2,"7,3 tỷ ",5,5,---
" Phố Khương Trung mới, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",55m2,"8,2 tỷ ",4,5,4m
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",34m2,"4,4 tỷ ",3,5,2m
" Đường Đào Tấn, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",49m2,"5,9 tỷ ",4,5,---
" Đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",130m2,"18,5 tỷ ",---,---,---
" Đường Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",45m2,"4,3 tỷ ",---,---,---
" Võ Chí Công, Tây Hồ, Hà Nội Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",72m2,"7,5 tỷ ",---,4,---
" Quận Hà Đông, Hà Nội",45m2,4 tỷ ,---,---,---
" Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",45m2,"5,2 tỷ ",---,---,---
" Võ Chí Công, Tây Hồ, Hà Nội Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",52m2,"7,5 tỷ ",4,4,4m
" Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",50m2,"5,3 tỷ ",---,---,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",38m2,"4,4 tỷ ",5,5,2m
" Đường Hồ Tùng Mậu, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",50m2,"6,15 tỷ ",---,---,---
" Xuân Đỉnh, Xuân La, Hà Nội Đường Xuân Đỉnh, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",32m2,"4,4 tỷ ",---,4,---
" Đường Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",45m2,"4,3 tỷ ",---,---,---
" Võ Chí Công, Tây Hồ, Hà Nội Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",72m2,"7,5 tỷ ",---,4,---
" Quận Hà Đông, Hà Nội",45m2,4 tỷ ,---,---,---
" Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",45m2,"5,2 tỷ ",---,---,---
" Võ Chí Công, Tây Hồ, Hà Nội Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",52m2,"7,5 tỷ ",4,4,4m
" Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",50m2,"5,3 tỷ ",---,---,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",38m2,"4,4 tỷ ",5,5,2m
" Đường Hồ Tùng Mậu, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",50m2,"6,15 tỷ ",---,---,---
" Xuân Đỉnh, Xuân La, Hà Nội Đường Xuân Đỉnh, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",32m2,"4,4 tỷ ",---,4,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",52m2,5 tỷ ,5,5,2m
" Phố Đốc Ngữ, Phường Liễu Giai, Quận Ba Đình, Hà Nội",41m2,"4,85 tỷ ",4,5,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",52m2,"4,5 tỷ ",5,5,2m
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",43m2,"4,15 tỷ ",4,6,3m
" 304 Đường Bạch Mai, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",52m2,"3,6 tỷ ",4,4,5m
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",72m2,12 tỷ ,4,4,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",56m2,"16,6 tỷ ",6,7,8m
" Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",30m2,3 tỷ ,3,4,---
" Quận Đống Đa, Hà Nội",55m2,"6,85 tỷ ",---,---,---
" Phố Nguyên Hồng, Phường Thành Công, Quận Ba Đình, Hà Nội",67m2,"8,5 tỷ ",4,4,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",66m2,12 tỷ ,---,5,---
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",72m2,12 tỷ ,4,4,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",56m2,"16,6 tỷ ",6,7,8m
" Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",30m2,3 tỷ ,3,4,---
" Quận Đống Đa, Hà Nội",55m2,"6,85 tỷ ",---,---,---
" Phố Nguyên Hồng, Phường Thành Công, Quận Ba Đình, Hà Nội",67m2,"8,5 tỷ ",4,4,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",66m2,12 tỷ ,---,5,---
" Phố Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội",89m2,"16,5 tỷ ",10,7,---
" Đường Hồ Tùng Mậu, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",36m2,"4,15 tỷ ",---,---,---
" Phố Tây Sơn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",75m2,"7,9 tỷ ",5,3,---
" Phố Núi Trúc, Phường Kim Mã, Quận Ba Đình, Hà Nội",60m2,"5,5 tỷ ",9,5,---
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",40m2,"3,15 tỷ ",4,4,"2,5m"
" Xuân Đỉnh, Bắc Từ Liêm, Hà Nội Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",40m2,"5,2 tỷ ",---,6,---
" Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",54m2,"5,5 tỷ ",4,4,---
" Phố Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",47m2,"6,9 tỷ ",4,5,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",73m2,"17,5 tỷ ",6,7,8m
" VÕ CHÍ CÔNG PHƯỜNG XUÂN LA Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",105m2,"7,7 tỷ ",---,2,---
" Bắc từ liêm Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",30m2,"3,1 tỷ ",3,5,---
" Quận Hà Đông, Hà Nội",62m2,"6,7 tỷ ",---,---,---
" Dương Quảng Hàm, Cầu Giấy, Hà Nội Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",70m2,"12,8 tỷ ",---,5,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",47m2,"4,25 tỷ / m2  ",---,5,---
" Phố Tây Sơn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",75m2,"7,9 tỷ ",5,3,---
" Phố Núi Trúc, Phường Kim Mã, Quận Ba Đình, Hà Nội",60m2,"5,5 tỷ ",9,5,---
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",40m2,"3,15 tỷ ",4,4,"2,5m"
" Xuân Đỉnh, Bắc Từ Liêm, Hà Nội Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",40m2,"5,2 tỷ ",---,6,---
" Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",54m2,"5,5 tỷ ",4,4,---
" Phố Láng Hạ, Phường Thành Công, Quận Ba Đình, Hà Nội",47m2,"6,9 tỷ ",4,5,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",73m2,"17,5 tỷ ",6,7,8m
" VÕ CHÍ CÔNG PHƯỜNG XUÂN LA Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",105m2,"7,7 tỷ ",---,2,---
" Bắc từ liêm Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",30m2,"3,1 tỷ ",3,5,---
" Quận Hà Đông, Hà Nội",62m2,"6,7 tỷ ",---,---,---
" Dương Quảng Hàm, Cầu Giấy, Hà Nội Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",70m2,"12,8 tỷ ",---,5,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",47m2,"4,25 tỷ / m2  ",---,5,---
" Phố Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",45m2,"5,1 tỷ ",4,5,---
" Phố Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",35m2,"4,1 tỷ ",3,5,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",37m2,"4,25 tỷ ",---,5,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",47m2,"4,25 tỷ ",---,5,---
" Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",38m2,"4,6 tỷ ",4,4,---
" Phố Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",23m2,"3,5 tỷ ",3,5,---
" Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",32m2,"5,35 tỷ ",2,4,---
" Đường Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",35m2,"5,3 tỷ ",3,5,---
" Bắc từ liêm Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",30m2,"3,1 tỷ ",3,5,---
" Quận Hà Đông, Hà Nội",62m2,"6,7 tỷ ",---,---,---
" Dương Quảng Hàm, Cầu Giấy, Hà Nội Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",70m2,"12,8 tỷ ",---,5,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",47m2,"4,25 tỷ / m2  ",---,5,---
" Phố Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",45m2,"5,1 tỷ ",4,5,---
" Phố Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",35m2,"4,1 tỷ ",3,5,---
" Xuân La, Tây Hồ, Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",37m2,"4,25 tỷ ",---,5,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",47m2,"4,25 tỷ ",---,5,---
" Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",38m2,"4,6 tỷ ",4,4,---
" Phố Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",23m2,"3,5 tỷ ",3,5,---
" Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",32m2,"5,35 tỷ ",2,4,---
" Đường Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",35m2,"5,3 tỷ ",3,5,---
" Đường Yên Lãng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",28m2,"4,25 tỷ ",3,4,---
" Đường La Thành, Phường Giảng Võ, Quận Ba Đình, Hà Nội",40m2,"5,5 tỷ ",6,4,---
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",46m2,"8,5 tỷ ",---,4,---
" Phố Ngọc Khánh, Phường Giảng Võ, Quận Ba Đình, Hà Nội",38m2,"5,2 tỷ ",9,6,---
" Xuân La, Tây Hồ , Hà Nội Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",30m2,"4,74 tỷ ",3,5,6m
" Lạc Long Quân, Tây Hồ, Hà Nội Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",68m2,15 tỷ ,6,6,6m
" Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",33m2,"3,2 tỷ ",3,5,"2,5m"
" Đường Lê Lợi, Phường Hà Cầu, Quận Hà Đông, Hà Nội",56m2,"4,2 tỷ ",---,---,---
" Đường Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",218m2,62 tỷ ,4,4,20m
" Đường Đại lộ Thăng Long, Xã An Khánh, Huyện Hoài Đức, Hà Nội",154m2,24 tỷ ,6,4,20m
" Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",240m2,25 tỷ ,6,4,20m
" Đường Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",201m2,18 tỷ ,4,4,15m
" Đường Hoàng Đạo Thúy, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",128m2,"42,5 tỷ ",5,5,10m
" Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",127m2,"36,5 tỷ ",4,5,10m
" Phố Ngũ Xã, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",300m2,70 tỷ ,4,4,10m
" Đường Bùi Xuân Phái, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",200m2,"35,5 tỷ ",---,4,20m
" Phường Việt Hưng, Quận Long Biên, Hà Nội",234m2,40 tỷ ,6,4,25m
" Đường Lưu Khánh Đàm, Phường Việt Hưng, Quận Long Biên, Hà Nội",184m2,39 tỷ ,4,4,25m
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",93m2,45 tỷ ,4,4,15m
" Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội",182m2,"36,5 tỷ ",3,3,10m
" Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",200m2,45 tỷ ,7,4,10m
" Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",395m2,150 tỷ ,4,4,20m
" Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",170m2,45 tỷ ,6,6,10m
" Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",69m2,"22,5 tỷ ",4,6,10m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",175m2,22 tỷ ,3,3,4m
" Phố Quảng Khánh, Phường Quảng An, Quận Tây Hồ, Hà Nội",126m2,54 tỷ ,4,5,7m
" Phố Vũ Hữu, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",53m2,"8,6 tỷ ",5,5,6m
" Phường Phúc Đồng, Quận Long Biên, Hà Nội",140m2,26 tỷ ,6,4,20m
" Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",213m2,34 tỷ ,5,4,20m
" Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",100m2,"22,5 tỷ ",4,4,15m
" Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",350m2,55 tỷ ,6,4,25m
" Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",350m2,60 tỷ ,6,4,35m
" Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",69m2,21 tỷ ,4,5,20m
" Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",191m2,"25,5 tỷ ",6,3,6m
" Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",198m2,"36,5 tỷ ",4,4,35m
" Đường Lưu Khánh Đàm, Phường Việt Hưng, Quận Long Biên, Hà Nội",200m2,30 tỷ ,6,4,20m
" Đường Lưu Khánh Đàm, Phường Việt Hưng, Quận Long Biên, Hà Nội",207m2,40 tỷ ,6,4,20m
" Đường Nguyệt Quế, Phường Phúc Đồng, Quận Long Biên, Hà Nội",391m2,152 tỷ ,6,4,40m
" Đường Quảng An, Phường Quảng An, Quận Tây Hồ, Hà Nội",190m2,"114,5 tỷ ",4,6,15m
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",250m2,58 tỷ ,5,4,10m
" Đường Chu Huy Mân, Phường Phúc Lợi, Quận Long Biên, Hà Nội",225m2,65 tỷ ,6,4,40m
" Đường Khuất Duy Tiến, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",111m2,23 tỷ ,7,4,9m
" Đường Lê Văn Thiêm, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",79m2,"12,3 tỷ ",7,5,15m
" Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",72m2,21 tỷ ,6,5,10m
" Đường Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",134m2,"36,5 tỷ ",4,4,10m
" Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",271m2,59 tỷ ,4,4,10m
" Đường Trần Kim Xuyến, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",155m2,"32,8 tỷ ",4,4,10m
" Đường Văn Khê, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",73m2,"12,3 tỷ ",4,5,11m
" Đường Văn Khê, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",73m2,"12,3 tỷ ",4,5,11m
" Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",122m2,26 tỷ ,4,5,18m
" Phố Đặng Văn Ngữ, Phường Trung Tự, Quận Đống Đa, Hà Nội",110m2,"22,2 tỷ ",5,3,8m
" Đường Âu Cơ, Phường Quảng An, Quận Tây Hồ, Hà Nội",193m2,48 tỷ ,5,4,5m
" Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",83m2,"22,5 tỷ ",4,6,8m
" Đường Lê Hồng Phong, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",198m2,"28,7 tỷ ",6,3,20m
" Đường Văn Khê, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",73m2,"12,3 tỷ ",4,5,12m
" Đường Đại lộ Thăng Long, Xã An Khánh, Huyện Hoài Đức, Hà Nội",154m2,24 tỷ ,6,4,20m
" Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",240m2,25 tỷ ,6,4,20m
" Đường Lương Thế Vinh, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",92m2,"24,5 tỷ ",4,5,10m
" Phố Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",110m2,"16,5 tỷ ",---,5,---
" Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",84m2,"26,5 tỷ ",5,6,10m
" Đường Hoàng Đạo Thúy, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",115m2,47 tỷ ,3,4,15m
" Đường Văn Khê, Phường Phúc La, Quận Hà Đông, Hà Nội",73m2,"12,3 tỷ ",4,5,11m
" Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",453m2,217 tỷ ,4,4,30m
" Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",51m2,"12,9 tỷ ",6,4,9m
" Đường Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",227m2,41 tỷ ,8,5,10m
" Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",112m2,"25,9 tỷ ",6,5,10m
" Phố Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",189m2,31 tỷ ,4,4,10m
" 111 Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",90m2,"11,45 tỷ ",4,7,10m
" Hà Đông - Hà Nội Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",50m2,"7,15 tỷ ",---,---,---
" Hà Đông - Hà Nội Đường Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",180m2,"22,5 tỷ ",---,---,---
" Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",70m2,"21,5 tỷ ",4,5,20m
" Hà Đông, Hà Nội Đường Quang Trung, Phường Phú La, Quận Hà Đông, Hà Nội",90m2,"10,5 tỷ ",---,---,---
" 222 Đường Văn Khê, Phường Phú La, Quận Hà Đông, Hà Nội",80m2,8 tỷ ,---,---,---
" 122 Đường Ba La, Phường Phú Lãm, Quận Hà Đông, Hà Nội",56m2,"6,05 tỷ ",---,---,---
" 111 Đường Văn Khê, Phường Phú La, Quận Hà Đông, Hà Nội",90m2,15 tỷ ,4,5,24m
" 131 Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",50m2,11 tỷ ,6,7,15m
" Đường Quảng An, Phường Quảng An, Quận Tây Hồ, Hà Nội",495m2,250 tỷ ,3,3,15m
